訂單號,訂單序號,品號,品名,規格,訂單數量,單價,訂單金額,匯率,結案碼,客戶代號,客戶簡稱,型態別,通路別
201809006  ,0005,111000033,Drive unit / NAR3000,102318213_000_02,2.0,26119.0,299730.0,30.69,Y,F0001,AMAT,202,102
201809006  ,0006,111000032,Drive unit / NAR3000,102312776_000_03(AXS0040CNR00001),2.0,19700.0,299730.0,30.69,Y,F0001,AMAT,202,102
201809006  ,0007,111000032,Drive unit / NAR3000,102312776_000_03(AXS0040CNR00001),2.0,19700.0,299730.0,30.69,Y,F0001,AMAT,202,102
201810001  ,0001,114100045,PCW50 PM-CS,,1.0,0.0,0.0,30.69,N,F0001,AMAT,202,102
201810001  ,0002,114100046,PCW25_SMC,,1.0,0.0,0.0,30.69,N,F0001,AMAT,202,102
201810001  ,0003,114100047,PCW25_PMC,,1.0,0.0,0.0,30.69,N,F0001,AMAT,202,102
201810002  ,0001,114100042,PCW50 PM-CS 8cat PiVot KPX25K,102369620_01,1.0,30992.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0002,114100043,PCW25_SMC PiVot KPX25K,102369637_01,1.0,10277.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0003,114100044,PCW25_TMP CRYO KPX25K,102369638_01,1.0,11501.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0004,850005,PCW 102369620-FAI cost,,1.0,600.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0005,850006,PCW 102369637-FAI cost,,1.0,600.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0006,850007,PCW 102369638-FAI cost,,1.0,600.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0007,850008,PCW 102369620-NRE cost,,1.0,1000.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0008,850009,PCW 102369637-NRE cost,,1.0,1000.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810002  ,0009,850010,PCW 102369638-NRE cost,,1.0,1000.0,57570.0,30.69,Y,F0001,AMAT,202,102
201810003  ,0001,114100041,Water manifold VCS-S G6Hi cpl,102362184_000_00,1.0,17800.0,17800.0,30.61,Y,F0116,AMAT OLED,202,102
201810004  ,0001,111000005,Drive unit / NAR2200,102143138_000_07,0.0,10444.0,58614.0,30.61,y,F0001,AMAT,202,102
201810004  ,0002,111000005,Drive unit / NAR2200,102143138_000_07,2.0,10444.0,58614.0,30.61,Y,F0001,AMAT,202,102
201810004  ,0003,111000007,Drive unit / NAR2200,102143469_000_07,2.0,7653.0,58614.0,30.61,Y,F0001,AMAT,202,102
201810004  ,0004,111000019,Drive unit / NAR1400L&1800,102235327_000_03,0.0,16088.0,58614.0,30.61,y,F0001,AMAT,202,102
201810004  ,0005,111000020,Drive unit / NAR1400L&1800,102235541_000_03,0.0,16088.0,58614.0,30.61,y,F0001,AMAT,202,102
201810004  ,0006,111000010,Drive unit / NAR1800,102236673_000_05,0.0,12341.0,58614.0,30.61,y,F0001,AMAT,202,102
201810004  ,0007,111000030,Drive unit / NAR2200,102236691_000_03(AXS0030WMR00002新軸封冷卻設計),2.0,11210.0,58614.0,30.61,Y,F0001,AMAT,202,102
201810005  ,0001,114000049,伺服馬達組,Sevo Motor/102316968,1.0,3455.0,3455.0,30.61,Y,F0002,AMAT,202,102
201810006  ,0001,114000115,KIT LIMIT SWITCH PC LID ROTATION CART 40(不含0242-70033 0023-74002),0245-72232,2.0,0.0,0.0,1.0,y,O0192,大舜,,
201811001  ,0001,111000037,Drive unit / NAR3000,102342574_000_00,2.0,24036.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811001  ,0002,111000031,Drive unit / NAR3000,102306326_000_03(AXS0040WNR00001),2.0,20851.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811001  ,0003,111000031,Drive unit / NAR3000,102306326_000_03(AXS0040WNR00001),2.0,20851.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811001  ,0004,111000033,Drive unit / NAR3000,102318213_000_02,2.0,26119.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811001  ,0005,111000033,Drive unit / NAR3000,102318213_000_02,2.0,26119.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811001  ,0006,111000032,Drive unit / NAR3000,102312776_000_03(AXS0040CNR00001),2.0,19700.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811001  ,0007,111000032,Drive unit / NAR3000,102312776_000_03(AXS0040CNR00001),2.0,19700.0,314752.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0001,114100046,PCW25_SMC 1600 PKI Hybrid,102373883,1.0,10594.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0002,114100045,PCW50 PM-CS 4cat 1600 PKI Hybrid,102373836,1.0,22990.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0003,114100047,PCW25_PM-CS 1600 PKI Hybrid,102373884,1.0,8562.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0004,850012,PCW 102373883-FAI cost,,1.0,600.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0005,850011,PCW 102373836-FAI cost,,1.0,600.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0006,850013,PCW 102373884-FAI cost,,1.0,600.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0007,850015,PCW 102373883-NRE cost,,1.0,1500.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0008,850014,PCW 102373836-NRE cost,,1.0,1500.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811002  ,0009,850016,PCW 102373884-NRE cost,,1.0,1500.0,48446.0,30.935,Y,F0001,AMAT,202,102
201811003  ,0001,850017,PCW 102369486-ECN 3957 cost,,1.0,1602.0,1602.0,30.935,Y,F0001,AMAT,202,102
201811004  ,0001,114000116,KIT CONTROL LID CART 55K CVD(不含0060-02015、0023-74002、0023-74003、0070-71785、0070-71786),0242-71477,2.0,50000.0,100000.0,1.0,Y,O0192,大舜,,
201811005  ,0001,114200002,SLIT VALVE 100K加熱組,T-FTE1000W-230V-12,1.0,2000.0,2000.0,30.935,Y,F0001,AMAT,202,102
201811006  ,0001,850018,PCW 102369637-ECN 3993 cost,,1.0,681.0,1181.0,30.705,Y,F0001,AMAT,202,102
201811006  ,0002,850019,PCW 102369638-ECN 3993 cost,,1.0,500.0,1181.0,30.705,Y,F0001,AMAT,202,102
201811007  ,0001,114000001,馬達組,102143107_000_11,8.0,3124.0,24992.0,30.79,Y,F0002,AMAT,202,102
201812001  ,0001,114000038,滾輪,(1.4108) /102318582(3402),2.0,350.0,700.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0001,111000034,Drive unit / NAR3000,102317398_000_03,2.0,16525.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0002,111000031,Drive unit / NAR3000,102306326_000_04(AXS0040WNR00001),2.0,20851.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0003,111000031,Drive unit / NAR3000,102306326_000_04(AXS0040WNR00001),2.0,20851.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0004,111000033,Drive unit / NAR3000,102318213_000_03,2.0,26119.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0005,111000033,Drive unit / NAR3000,102318213_000_03,2.0,26119.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0006,111000032,Drive unit / NAR3000,102312776_000_04(AXS0040CNR00001),2.0,19700.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812002  ,0007,111000032,Drive unit / NAR3000,102312776_000_04(AXS0040CNR00001),2.0,19700.0,299730.0,30.845,Y,F0001,AMAT,202,102
201812003  ,0001,111000019,Drive unit / NAR1400L&1800,102235327_000_03,1.0,16088.0,32176.0,30.845,Y,F0001,AMAT,202,102
201812003  ,0002,111000020,Drive unit / NAR1400L&1800,102235541_000_03,1.0,16088.0,32176.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0001,126000037,Cost f PCW NC 2040431&3377737 rework,,3.0,315.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0002,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0003,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0004,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0005,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0006,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0007,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0008,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201812004  ,0009,850021,Cost f PCW NC 2040431&3377737 rework,,3.0,230.0,6465.0,30.845,Y,F0001,AMAT,202,102
201901001  ,0001,850021,Cost f PCW NC 2040431&3377737 rework,,1.0,230.0,230.0,30.805,Y,F0001,AMAT,202,102
201901002  ,0001,850024,Cost f_#102362159_ECN.1950,,1.0,2487.0,9513.0,30.765,y,F0001,AMAT,202,102
201901002  ,0002,850025,Cost f_#102361942_ECN.1950,,1.0,2052.0,9513.0,30.765,y,F0001,AMAT,202,102
201901002  ,0003,850026,Cost f_#102362144_ECN.1950,,1.0,2487.0,9513.0,30.765,y,F0001,AMAT,202,102
201901002  ,0004,850027,Cost f_#102362184_ECN.1950,,1.0,2487.0,9513.0,30.765,y,F0001,AMAT,202,102
201901003  ,0001,850032,cost f. 102361867 ECN.1950,,1.0,1200.0,2400.0,30.765,Y,F0116,AMAT OLED,202,102
201901003  ,0002,850033,cost f. 102361867 ECN.1950,,1.0,1200.0,2400.0,30.765,Y,F0116,AMAT OLED,202,102
201901004  ,0001,850028,FAI Cost for 102362144,,1.0,600.0,1800.0,30.765,Y,F0116,AMAT OLED,202,102
201901004  ,0002,850029,FAI Cost for 102362184,,1.0,600.0,1800.0,30.765,Y,F0116,AMAT OLED,202,102
201901004  ,0003,850030,FAI Cost for 102362159,,1.0,600.0,1800.0,30.765,Y,F0116,AMAT OLED,202,102
201901005  ,0001,850042,cost f.102306326 v03>04 ECN4515,,4.0,629.0,7876.0,30.765,Y,F0001,AMAT,202,102
201901005  ,0002,850043,cost f.102312776 v03>04 ECN4515,,4.0,629.0,7876.0,30.765,Y,F0001,AMAT,202,102
201901005  ,0003,850044,cost f.102317398 v02>03 ECN4515,,2.0,404.0,7876.0,30.765,Y,F0001,AMAT,202,102
201901005  ,0004,850045,cost f. 102318213 v02>03 ECN4515,,4.0,509.0,7876.0,30.765,Y,F0001,AMAT,202,102
201902001  ,0001,850031,FAI Cost for 102361942,,1.0,600.0,600.0,30.77,Y,F0116,AMAT OLED,202,102
201902002  ,0001,114100029,Water manifold TRF-L G6Hi cpl,102361707_000_00,1.0,23705.0,24305.0,30.77,Y,F0116,AMAT OLED,202,102
201902002  ,0002,850046,FAI cost for 102361707,,1.0,600.0,24305.0,30.77,Y,F0116,AMAT OLED,202,102
201902003  ,0001,710000024,0度 END BLOCK,,1.0,0.0,0.0,34.99,N,F0117,FHR,222,102
201902004  ,0001,850047,PCW 102373836-PCW50 PM-CS 4cat PiVot 1600重工(主閥轉向),,1.0,275.0,275.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0001,111000014,NAR,102274314_000_02,1.0,1085.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0002,111000014,NAR,102274314_000_02,1.0,1085.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0003,111000015,NAR,102274351_000_02,1.0,1008.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0004,111000015,NAR,102274351_000_02,1.0,1008.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0005,114000038,滾輪,(1.4108) /102318582(3402),18.0,336.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0006,114000038,滾輪,(1.4108) /102318582(3402),18.0,336.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0007,114100007,PCW50 PM-CS 8cat 25KV DT-Bipolar+Polyc,102320397_01_20180822,1.0,23725.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0008,114100007,PCW50 PM-CS 8cat 25KV DT-Bipolar+Polyc,102320397_01_20180822,1.0,23725.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0009,114100009,PCW-distributor PM-C TMP 55/60KV DT,102320399_00_20180626,1.0,8665.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902005  ,0010,114100009,PCW-distributor PM-C TMP 55/60KV DT,102320399_00_20180626,1.0,8665.0,81062.0,30.685,Y,F0001,AMAT,202,102
201902006  ,0001,114100048,PCW25 LM-HV 25KV DT_STD,102381563,1.0,8157.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0002,850038,PCW 102381563-FAI cost,,1.0,600.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0003,850040,PCW 102381563-NRE cost,,1.0,300.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0004,114100049,PCW25 PM-CS 2anode 25KV DT,102381565,1.0,6435.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0005,850039,PCW 102381565-FAI cost,,1.0,600.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0006,850041,PCW 102381565-NRE cost,,1.0,1000.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0007,114100048,PCW25 LM-HV 25KV DT_STD,102381563,1.0,8157.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902006  ,0008,114100049,PCW25 PM-CS 2anode 25KV DT,102381565,1.0,6435.0,31684.0,30.8,Y,F0001,AMAT,202,102
201902007  ,0001,850024,Cost f_#102362159_ECN.1950,,1.0,2487.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201902007  ,0002,850025,Cost f_#102361942_ECN.1950,,1.0,2052.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201902007  ,0003,850026,Cost f_#102362144_ECN.1950,,1.0,2487.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201902007  ,0004,850027,Cost f_#102362184_ECN.1950,,1.0,2487.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201902007  ,0005,850068,Rework Cost f_102361942_ECN.2499,,1.0,16.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201902007  ,0006,850069,Rework Cost f_102362184_ECN.2499,,1.0,32.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201902007  ,0007,420130072,漏液檢測器 附斷線檢測功能與支援連接正公共端(OMRON),K7L-AT50DP,4.0,287.0,10709.0,30.8,Y,F0116,AMAT OLED,202,102
201903001  ,0001,123000044,FTS C1滾輪衝擊測試機,Impact tester,1.0,22894.0,42572.0,30.74,Y,F0001,AMAT,202,102
201903001  ,0002,123000045,FTS C1滾輪對滾輪材質測試機,Roller to roller lifetime tester,1.0,19678.0,42572.0,30.74,Y,F0001,AMAT,202,102
201903002  ,0001,850048,PCW 102320397 ECN 1858,,1.0,1290.0,2580.0,30.825,Y,F0001,AMAT,202,102
201903002  ,0002,850048,PCW 102320397 ECN 1858,,1.0,1290.0,2580.0,30.825,Y,F0001,AMAT,202,102
201905001  ,0001,111000007,Drive unit / NAR2200,102143469_000_07,2.0,7653.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0002,111000007,Drive unit / NAR2200,102143469_000_07,2.0,7653.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0003,111000005,Drive unit / NAR2200,102143138_000_07,2.0,10444.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0004,111000005,Drive unit / NAR2200,102143138_000_07,2.0,10444.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0005,111000009,Drive unit / NAR2200,102157149_000_06,2.0,10209.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0006,111000030,Drive unit / NAR2200,102236691_000_03(AXS0030WMR00002新軸封冷卻設計),2.0,11210.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0007,111000019,Drive unit / NAR1400L&1800,102235327_000_03,1.0,16088.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905001  ,0008,111000020,Drive unit / NAR1400L&1800,102235541_000_03,1.0,16088.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0001,111000007,Drive unit / NAR2200,102143469_000_07,2.0,7653.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0002,111000007,Drive unit / NAR2200,102143469_000_07,2.0,7653.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0003,111000005,Drive unit / NAR2200,102143138_000_07,2.0,10444.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0004,111000005,Drive unit / NAR2200,102143138_000_07,2.0,10444.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0005,111000009,Drive unit / NAR2200,102157149_000_06,2.0,10209.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0006,111000030,Drive unit / NAR2200,102236691_000_03(AXS0030WMR00002新軸封冷卻設計),2.0,11210.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0007,111000019,Drive unit / NAR1400L&1800,102235327_000_03,1.0,16088.0,147402.0,30.845,Y,F0001,AMAT,202,102
201905002  ,0008,111000020,Drive unit / NAR1400L&1800,102235541_000_03,1.0,16088.0,147402.0,30.845,Y,F0001,AMAT,202,102
201906001  ,0001,114200003,SLIT VALVE 100K,0246-72952_07,1.0,0.0,0.0,31.325,y,F0001,AMAT,202,102
201906001  ,0002,850066,SLIT VALVE 100K-FAI cost,0246-72952,1.0,0.0,0.0,31.325,y,F0001,AMAT,202,102
201906001  ,0003,850067,SLIT VALVE 100K-NRE cost,0246-72952,1.0,0.0,0.0,31.325,y,F0001,AMAT,202,102
201906002  ,0001,114300009,Area Media Supply,102389100,3.0,37500.0,116100.0,31.325,Y,F0116,AMAT OLED,202,102
201906002  ,0002,850063,PCW 102389100-FAI cost,,1.0,600.0,116100.0,31.325,Y,F0116,AMAT OLED,202,102
201906002  ,0003,850064,PCW 102389100-NRE cost,,1.0,3000.0,116100.0,31.325,Y,F0116,AMAT OLED,202,102
201906002  ,0004,114300010,AMS(102389100) Cable,,0.0,4500.0,116100.0,31.325,y,F0116,AMAT OLED,202,102
201906003  ,0001,116000021,NAR ROCA DRIVE UNIT,(BASED ON GEN 11 TARGET SIZE),3.0,13824.0,83425.0,31.325,N,F0001,AMAT,202,102
201906003  ,0002,124000028,ROCA測試機,,1.0,28129.0,83425.0,31.325,Y,F0001,AMAT,202,102
201906003  ,0003,116000021,NAR ROCA DRIVE UNIT,(BASED ON GEN 11 TARGET SIZE),1.0,13824.0,83425.0,31.325,N,F0001,AMAT,202,102
201907001  ,0001,111000014,NAR,102274314_000_02,1.0,1085.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0002,111000015,NAR,102274351_000_02,1.0,1008.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0003,114000038,滾輪,(1.4108) /102318582(3402),26.0,336.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0004,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,24203.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0005,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,1.0,6233.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0006,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,1.0,7035.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0007,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,24203.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0008,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,1.0,6233.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0009,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,1.0,7035.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0010,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,24203.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0011,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,1.0,6233.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0012,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,1.0,7035.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907001  ,0013,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,1.0,8125.0,131367.0,31.465,Y,F0001,AMAT,202,102
201907002  ,0001,111000014,NAR,102274314_000_02,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0002,111000015,NAR,102274351_000_02,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0003,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0004,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0005,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0006,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0007,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0008,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0009,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0010,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0011,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0012,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,1.0,0.0,8736.0,31.465,y,F0001,AMAT,202,102
201907002  ,0013,114000038,滾輪,(1.4108) /102318582(3402),26.0,336.0,8736.0,31.465,y,F0001,AMAT,202,102
201907003  ,0001,111000014,NAR,102274314_000_02,1.0,1085.0,51009.0,31.465,Y,F0001,AMAT,202,102
201907003  ,0002,111000015,NAR,102274351_000_02,1.0,1008.0,51009.0,31.465,Y,F0001,AMAT,202,102
201907003  ,0003,114000038,滾輪,(1.4108) /102318582(3402),26.0,336.0,51009.0,31.465,Y,F0001,AMAT,202,102
201907003  ,0004,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,24203.0,51009.0,31.465,Y,F0001,AMAT,202,102
201907003  ,0005,114100006,"PCW25 PM-C TMP, Pivot 55/60KV-DT",102359510_02_20180824,1.0,9026.0,51009.0,31.465,Y,F0001,AMAT,202,102
201907003  ,0006,114100005,"PCW25 LM-HV, Pivot 55/60KV-DT",102359513_02_20180912,1.0,6951.0,51009.0,31.465,Y,F0001,AMAT,202,102
201907004  ,0001,114100055,PCW50 PM-CS 16cat(unipolar)Pivot100ki,102389938,1.0,46838.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0002,114100056,PCW25_FE/LM1/LM2 Pivot100Ki,102389939,1.0,17306.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0003,114100057,PCW25_PM-C Pivot 100Ki,102389940,1.0,12379.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0004,850057,PCW 102389938-FAI cost,,1.0,600.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0005,850058,PCW 102389939-FAI cost,,1.0,600.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0006,850059,PCW 102389940-FAI cost,,1.0,600.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0007,850060,PCW 102389938-NRE cost,,1.0,400.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0008,850061,PCW 102389939-NRE cost,,1.0,1000.0,80723.0,31.465,N,F0001,AMAT,202,102
201907004  ,0009,850062,PCW 102389940-NRE cost,,1.0,1000.0,80723.0,31.465,N,F0001,AMAT,202,102
201907005  ,0001,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,1.0,24203.0,40180.0,31.465,Y,F0001,AMAT,202,102
201907005  ,0002,114100006,"PCW25 PM-C TMP, Pivot 55/60KV-DT",102359510_02_20180824,1.0,9026.0,40180.0,31.465,Y,F0001,AMAT,202,102
201907005  ,0003,114100005,"PCW25 LM-HV, Pivot 55/60KV-DT",102359513_02_20180912,1.0,6951.0,40180.0,31.465,Y,F0001,AMAT,202,102
201907006  ,0001,114000038,滾輪,(1.4108) /102318582(3402),26.0,336.0,10829.0,31.025,Y,F0001,AMAT,202,102
201907006  ,0002,111000014,NAR,102274314_000_02,1.0,1085.0,10829.0,31.025,Y,F0001,AMAT,202,102
201907006  ,0003,111000015,NAR,102274351_000_02,1.0,1008.0,10829.0,31.025,Y,F0001,AMAT,202,102
201907007  ,0001,114000038,滾輪,(1.4108) /102318582(3402),26.0,336.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907007  ,0002,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,3.0,24203.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907007  ,0003,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,3.0,6233.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907007  ,0004,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,3.0,7035.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907007  ,0005,111000014,NAR,102274314_000_02,1.0,1085.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907007  ,0006,111000015,NAR,102274351_000_02,1.0,1008.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907007  ,0007,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,1.0,8125.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907008  ,0001,114000038,滾輪,(1.4108) /102318582(3402),26.0,336.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907008  ,0002,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,3.0,7035.0,131367.0,31.045,Y,F0001,AMAT,202,102
201907008  ,0003,111000014,NAR,102274314_000_02,1.0,1085.0,131367.0,31.045,Y,F0001,AMAT,202,102
